_id,event,officials,athlete,run
68afe45f90dbfd7b01bef02a,"{'event': 'FIS FREESTYLE SKI WORLD CUP 2025', 'level': 'Results Qualification', 'discipline': ""Women's Moguls"", 'venue': 'VAL ST. COME (CAN)', 'event_date': '31 JAN 2025', 'start_time': '14:45'}","{'fis_technical_delegate_name': 'SOAR TJ', 'fis_technical_delegate_country': 'USA', 'head_judge_name': 'SEARCH Chuck', 'head_judge_country': 'USA', 'chief_of_competition_name': 'THIBAULT Daniel', 'chief_of_competition_country': 'CAN', 'fis_race_director_name': 'RINALDI Andrea', 'fis_race_director_country': 'FIS', 'chief_of_course_name': 'DEMERS Steve', 'chief_of_course_country': 'CAN', 'reserve_judge_name': 'LEONI Giovanni', 'reserve_judge_country': 'SUI', 'course_name': 'Alexandre Bilodeau', 'length': '243m', 'course_gate_width': '26.0m / 13.0m', 'gradient': '28°', 'pace_time': '27.00', 'judge_1_name': 'VOLPE Jocelyne', 'judge_1_country': 'CAN', 'judge_2_name': 'JOHANSSON Mikael', 'judge_2_country': 'SWE', 'judge_3_name': 'ITO Hajime', 'judge_3_country': 'JPN', 'judge_4_name': 'DEGTEVA Yulya', 'judge_4_country': 'KAZ', 'judge_5_name': 'RUBIN Gaspard', 'judge_5_country': 'FRA', 'judge_6_name': 'FOMINYKH Yuliya', 'judge_6_country': 'ARM', 'judge_7_name': 'CARPENTER Helena', 'judge_7_country': 'USA', 'Conditions on course': 'MOSTLYCLOUDY', 'Snow Temperature': '-3°C/26°F', 'Air Temperature': '-5°C/23°F'}","{'rank': 16, 'name': 'TAGUCHI Yuma', 'fis_code': '2537043', 'bib': 16, 'nsa_code': 'JPN', 'year_birth': 2005}","{'time_seconds': 30.93, 'time_points': 11.34, 'run_score': 57.6, 'air': {'total': 11.26, 'jumps': [{'jump_number': 1, 'type': 'bG', 'degree_diff': 0.92, 'judge_scores': {'6': 5.8, '7': 5.4}}, {'jump_number': 2, 'type': '7op', 'degree_diff': 0.98, 'judge_scores': {'6': 6.3, '7': 6.2}}]}, 'turns': {'total': 35.0, 'judges': [{'judge': 1, 'baseline': 13.4, 'deduction': -3.2}, {'judge': 2, 'baseline': 13.0, 'deduction': -1.0}, {'judge': 3, 'baseline': 13.8, 'deduction': -1.3}, {'judge': 4, 'baseline': 15.0, 'deduction': -1.2}, {'judge': 5, 'baseline': 13.5, 'deduction': -3.6}]}}"
68afe45f90dbfd7b01bef040,"{'event': 'FIS FREESTYLE SKI WORLD CUP 2025', 'level': 'Results Qualification', 'discipline': ""Women's Moguls"", 'venue': 'VAL ST. COME (CAN)', 'event_date': '31 JAN 2025', 'start_time': '14:45'}","{'fis_technical_delegate_name': 'SOAR TJ', 'fis_technical_delegate_country': 'USA', 'head_judge_name': 'SEARCH Chuck', 'head_judge_country': 'USA', 'chief_of_competition_name': 'THIBAULT Daniel', 'chief_of_competition_country': 'CAN', 'fis_race_director_name': 'RINALDI Andrea', 'fis_race_director_country': 'FIS', 'chief_of_course_name': 'DEMERS Steve', 'chief_of_course_country': 'CAN', 'reserve_judge_name': 'LEONI Giovanni', 'reserve_judge_country': 'SUI', 'course_name': 'Alexandre Bilodeau', 'length': '243m', 'course_gate_width': '26.0m / 13.0m', 'gradient': '28°', 'pace_time': '27.00', 'judge_1_name': 'VOLPE Jocelyne', 'judge_1_country': 'CAN', 'judge_2_name': 'JOHANSSON Mikael', 'judge_2_country': 'SWE', 'judge_3_name': 'ITO Hajime', 'judge_3_country': 'JPN', 'judge_4_name': 'DEGTEVA Yulya', 'judge_4_country': 'KAZ', 'judge_5_name': 'RUBIN Gaspard', 'judge_5_country': 'FRA', 'judge_6_name': 'FOMINYKH Yuliya', 'judge_6_country': 'ARM', 'judge_7_name': 'CARPENTER Helena', 'judge_7_country': 'USA', 'Conditions on course': 'MOSTLYCLOUDY', 'Snow Temperature': '-3°C/26°F', 'Air Temperature': '-5°C/23°F'}","{'rank': 38, 'name': 'HAO Liyun', 'fis_code': '2537261', 'bib': 43, 'nsa_code': 'CHN', 'year_birth': 2005}","{'time_seconds': 35.25, 'time_points': 6.22, 'run_score': 22.21, 'air': {'total': 7.09, 'jumps': [{'jump_number': 1, 'type': 'S', 'degree_diff': 0.48, 'judge_scores': {'6': 5.0, '7': 4.5}}, {'jump_number': 2, 'type': 'bp', 'degree_diff': 0.81, 'judge_scores': {'6': 6.0, '7': 5.9}}]}, 'turns': {'total': 8.9, 'judges': [{'judge': 1, 'baseline': 8.8, 'deduction': -5.0}, {'judge': 2, 'baseline': 6.7, 'deduction': -5.5}, {'judge': 3, 'baseline': 9.8, 'deduction': -5.5}, {'judge': 4, 'baseline': 9.2, 'deduction': -5.8}, {'judge': 5, 'baseline': 7.7, 'deduction': -5.8}]}}"
68afe45f90dbfd7b01bef047,"{'event': 'FIS FREESTYLE SKI WORLD CUP 2025', 'level': 'Results Final 1', 'discipline': ""Men's Moguls"", 'venue': 'BEIDAHU (CHN)', 'event_date': '21 FEB 2025', 'start_time': '14:25'}","{'fis_technical_delegate_name': 'LEE Sangmok', 'fis_technical_delegate_country': 'KOR', 'head_judge_name': 'FOMINYKH Yuliya', 'head_judge_country': 'ARM', 'chief_of_competition_name': 'FU Chunming', 'chief_of_competition_country': 'CHN', 'fis_race_director_name': 'RINALDI Andrea', 'fis_race_director_country': 'FIS', 'fis_race_director_1_name': 'FEARING Stephen', 'fis_race_director_1_country': 'FIS', 'chief_of_course_name': 'DU Wenwen', 'chief_of_course_country': 'CHN', 'course_name': 'D11', 'length': '240m', 'course_gate_width': '18.0m / 14.0m', 'gradient': '28°', 'pace_time': '23.30', 'judge_1_name': 'DENT Zoe', 'judge_1_country': 'AUS', 'judge_2_name': 'GINGRAS Danielle', 'judge_2_country': 'CAN', 'judge_3_name': 'TAKANO Midori', 'judge_3_country': 'JPN', 'judge_4_name': 'FOROGLOU Alexandra', 'judge_4_country': 'USA', 'judge_5_name': 'QIU Sen', 'judge_5_country': 'CHN', 'judge_6_name': 'DEGTEVA Yulya', 'judge_6_country': 'KAZ', 'judge_7_name': 'ERIKSSON Jörgen', 'judge_7_country': 'SWE', 'Conditions on course': 'SUNNY', 'Snow Temperature': '-3°C/27°F', 'Air Temperature': '-5°C/22°F'}","{'rank': 4, 'name': 'VIEL Julien', 'fis_code': '2534074', 'bib': 4, 'nsa_code': 'CAN', 'year_birth': 2001}","{'time_seconds': 22.99, 'time_points': 16.42, 'run_score': 82.01, 'air': {'total': 14.39, 'jumps': [{'jump_number': 1, 'type': '10op', 'degree_diff': 1.05, 'judge_scores': {'6': 7.5, '7': 7.6}}, {'jump_number': 2, 'type': '7op', 'degree_diff': 0.88, 'judge_scores': {'6': 7.3, '7': 7.4}}]}, 'turns': {'total': 51.2, 'judges': [{'judge': 1, 'baseline': 17.8, 'deduction': -0.5}, {'judge': 2, 'baseline': 17.9, 'deduction': -0.6}, {'judge': 3, 'baseline': 17.1, 'deduction': -0.3}, {'judge': 4, 'baseline': 18.0, 'deduction': -0.6}, {'judge': 5, 'baseline': 17.2, 'deduction': -0.6}]}}"
68afe46090dbfd7b01bef0bb,"{'event': 'FIS FREESTYLE SKI WORLD CUP 2025', 'level': 'Results Final 1', 'discipline': ""Men's Moguls"", 'venue': 'RUKA (FIN)', 'event_date': '30 NOV 2024', 'start_time': '16:09'}","{'fis_technical_delegate_name': 'AUBRUNNER Peter', 'fis_technical_delegate_country': 'AUT', 'head_judge_name': 'BUHLER John', 'head_judge_country': 'CAN', 'chief_of_competition_name': 'KANNINEN Timo', 'chief_of_competition_country': 'FIN', 'fis_race_director_name': 'RINALDI Andrea', 'fis_race_director_country': 'FIS', 'chief_of_course_name': 'LEHTIKALLIO Pekka', 'chief_of_course_country': 'FIN', 'reserve_judge_name': 'TÄCK Rasmus', 'reserve_judge_country': 'SWE', 'course_name': 'Battery Run', 'length': '210m', 'course_gate_width': '18.0m / 10.0m', 'gradient': '27°', 'pace_time': '20.38', 'judge_1_name': 'ORSATTI Alberto', 'judge_1_country': 'ITA', 'judge_2_name': 'TAKANO Midori', 'judge_2_country': 'JPN', 'judge_3_name': 'SEARCH Chuck', 'judge_3_country': 'USA', 'judge_4_name': 'RUBIN Gaspard', 'judge_4_country': 'FRA', 'judge_5_name': 'DE', 'judge_5_country': 'KLU', 'judge_6_name': 'ANTTILA Petri', 'judge_6_country': 'FIN', 'judge_7_name': 'FOMINYKH Yuliya', 'judge_7_country': 'ARM', 'Conditions on course': 'FOG', 'Snow Temperature': '-3°C/27°F', 'Air Temperature': '-8°C/18°F'}","{'rank': 4, 'name': 'CAVET Benjamin', 'fis_code': '2530514', 'bib': 10, 'nsa_code': 'FRA', 'year_birth': 1994}","{'time_seconds': 21.12, 'time_points': 14.83, 'run_score': 76.56, 'air': {'total': 15.53, 'jumps': [{'jump_number': 1, 'type': 'bF', 'degree_diff': 0.88, 'judge_scores': {'6': 7.8, '7': 8.3}}, {'jump_number': 2, 'type': '10op', 'degree_diff': 1.05, 'judge_scores': {'6': 7.8, '7': 8.3}}]}, 'turns': {'total': 46.2, 'judges': [{'judge': 1, 'baseline': 16.8, 'deduction': -1.0}, {'judge': 2, 'baseline': 16.5, 'deduction': -1.1}, {'judge': 3, 'baseline': 15.4, 'deduction': -0.8}, {'judge': 4, 'baseline': 17.2, 'deduction': -0.8}, {'judge': 5, 'baseline': 15.8, 'deduction': -1.5}]}}"
68afe46090dbfd7b01bef0be,"{'event': 'FIS FREESTYLE SKI WORLD CUP 2025', 'level': 'Results Final 1', 'discipline': ""Men's Moguls"", 'venue': 'RUKA (FIN)', 'event_date': '30 NOV 2024', 'start_time': '16:09'}","{'fis_technical_delegate_name': 'AUBRUNNER Peter', 'fis_technical_delegate_country': 'AUT', 'head_judge_name': 'BUHLER John', 'head_judge_country': 'CAN', 'chief_of_competition_name': 'KANNINEN Timo', 'chief_of_competition_country': 'FIN', 'fis_race_director_name': 'RINALDI Andrea', 'fis_race_director_country': 'FIS', 'chief_of_course_name': 'LEHTIKALLIO Pekka', 'chief_of_course_country': 'FIN', 'reserve_judge_name': 'TÄCK Rasmus', 'reserve_judge_country': 'SWE', 'course_name': 'Battery Run', 'length': '210m', 'course_gate_width': '18.0m / 10.0m', 'gradient': '27°', 'pace_time': '20.38', 'judge_1_name': 'ORSATTI Alberto', 'judge_1_country': 'ITA', 'judge_2_name': 'TAKANO Midori', 'judge_2_country': 'JPN', 'judge_3_name': 'SEARCH Chuck', 'judge_3_country': 'USA', 'judge_4_name': 'RUBIN Gaspard', 'judge_4_country': 'FRA', 'judge_5_name': 'DE', 'judge_5_country': 'KLU', 'judge_6_name': 'ANTTILA Petri', 'judge_6_country': 'FIN', 'judge_7_name': 'FOMINYKH Yuliya', 'judge_7_country': 'ARM', 'Conditions on course': 'FOG', 'Snow Temperature': '-3°C/27°F', 'Air Temperature': '-8°C/18°F'}","{'rank': 7, 'name': 'SHIMAKAWA Takuya', 'fis_code': '2530672', 'bib': 14, 'nsa_code': 'JPN', 'year_birth': 1998}","{'time_seconds': 21.89, 'time_points': 13.62, 'run_score': 75.36, 'air': {'total': 15.44, 'jumps': [{'jump_number': 1, 'type': '7op', 'degree_diff': 0.88, 'judge_scores': {'6': 8.0, '7': 8.4}}, {'jump_number': 2, 'type': '7oG', 'degree_diff': 1.01, 'judge_scores': {'6': 8.2, '7': 8.1}}]}, 'turns': {'total': 46.3, 'judges': [{'judge': 1, 'baseline': 15.8, 'deduction': -1.2}, {'judge': 2, 'baseline': 16.2, 'deduction': -0.5}, {'judge': 3, 'baseline': 16.5, 'deduction': -0.7}, {'judge': 4, 'baseline': 16.1, 'deduction': -1.0}, {'judge': 5, 'baseline': 16.2, 'deduction': -0.5}]}}"
68afe46190dbfd7b01bef0d4,"{'event': 'FIS FREESTYLE SKI WORLD CUP 2025', 'level': 'Results Qualification', 'discipline': ""Men's Moguls"", 'venue': 'RUKA (FIN)', 'event_date': '30 NOV 2024', 'start_time': '13:00'}","{'fis_technical_delegate_name': 'AUBRUNNER Peter', 'fis_technical_delegate_country': 'AUT', 'head_judge_name': 'BUHLER John', 'head_judge_country': 'CAN', 'chief_of_competition_name': 'KANNINEN Timo', 'chief_of_competition_country': 'FIN', 'fis_race_director_name': 'RINALDI Andrea', 'fis_race_director_country': 'FIS', 'chief_of_course_name': 'LEHTIKALLIO Pekka', 'chief_of_course_country': 'FIN', 'reserve_judge_name': 'TÄCK Rasmus', 'reserve_judge_country': 'SWE', 'course_name': 'Battery Run', 'length': '210m', 'course_gate_width': '18.0m / 10.0m', 'gradient': '27°', 'pace_time': '20.38', 'judge_1_name': 'ORSATTI Alberto', 'judge_1_country': 'ITA', 'judge_2_name': 'TAKANO Midori', 'judge_2_country': 'JPN', 'judge_3_name': 'SEARCH Chuck', 'judge_3_country': 'USA', 'judge_4_name': 'RUBIN Gaspard', 'judge_4_country': 'FRA', 'judge_5_name': 'DE', 'judge_5_country': 'KLU', 'judge_6_name': 'ANTTILA Petri', 'judge_6_country': 'FIN', 'judge_7_name': 'FOMINYKH Yuliya', 'judge_7_country': 'ARM', 'Conditions on course': 'SUNNY', 'Snow Temperature': '-2°C/28°F', 'Air Temperature': '-8°C/18°F'}","{'rank': 8, 'name': 'WALLBERG Walter', 'fis_code': '2532001', 'bib': 4, 'nsa_code': 'SWE', 'year_birth': 2000}","{'time_seconds': 21.08, 'time_points': 14.9, 'run_score': 74.89, 'air': {'total': 14.09, 'jumps': [{'jump_number': 1, 'type': 'bF', 'degree_diff': 0.88, 'judge_scores': {'6': 6.8, '7': 7.0}}, {'jump_number': 2, 'type': '7oG', 'degree_diff': 1.01, 'judge_scores': {'6': 7.9, '7': 8.0}}]}, 'turns': {'total': 45.9, 'judges': [{'judge': 1, 'baseline': 16.5, 'deduction': -1.1}, {'judge': 2, 'baseline': 15.7, 'deduction': -0.8}, {'judge': 3, 'baseline': 16.5, 'deduction': -0.8}, {'judge': 4, 'baseline': 16.3, 'deduction': -0.9}, {'judge': 5, 'baseline': 15.6, 'deduction': -0.9}]}}"
68afe46190dbfd7b01bef100,"{'event': 'FIS FREESTYLE SKI WORLD CUP 2025', 'level': 'Results Final 1', 'discipline': ""Women's Moguls"", 'venue': 'RUKA (FIN)', 'event_date': '30 NOV 2024', 'start_time': '15:45'}","{'fis_technical_delegate_name': 'AUBRUNNER Peter', 'fis_technical_delegate_country': 'AUT', 'head_judge_name': 'BUHLER John', 'head_judge_country': 'CAN', 'chief_of_competition_name': 'KANNINEN Timo', 'chief_of_competition_country': 'FIN', 'fis_race_director_name': 'RINALDI Andrea', 'fis_race_director_country': 'FIS', 'chief_of_course_name': 'LEHTIKALLIO Pekka', 'chief_of_course_country': 'FIN', 'reserve_judge_name': 'TÄCK Rasmus', 'reserve_judge_country': 'SWE', 'course_name': 'Battery Run', 'length': '210m', 'course_gate_width': '18.0m / 10.0m', 'gradient': '27°', 'pace_time': '23.33', 'judge_1_name': 'ORSATTI Alberto', 'judge_1_country': 'ITA', 'judge_2_name': 'TAKANO Midori', 'judge_2_country': 'JPN', 'judge_3_name': 'SEARCH Chuck', 'judge_3_country': 'USA', 'judge_4_name': 'RUBIN Gaspard', 'judge_4_country': 'FRA', 'judge_5_name': 'DE', 'judge_5_country': 'KLU', 'judge_6_name': 'ANTTILA Petri', 'judge_6_country': 'FIN', 'judge_7_name': 'FOMINYKH Yuliya', 'judge_7_country': 'ARM', 'Conditions on course': 'FOG', 'Snow Temperature': '-3°C/27°F', 'Air Temperature': '-8°C/18°F'}","{'rank': 2, 'name': 'ANTHONY Jakara', 'fis_code': '2530720', 'bib': 1, 'nsa_code': 'AUS', 'year_birth': 1998}","{'time_seconds': 23.38, 'time_points': 15.93, 'run_score': 77.51, 'air': {'total': 14.78, 'jumps': [{'jump_number': 1, 'type': '7oG', 'degree_diff': 1.11, 'judge_scores': {'6': 8.1, '7': 8.4}}, {'jump_number': 2, 'type': 'bp', 'degree_diff': 0.81, 'judge_scores': {'6': 6.9, '7': 7.0}}]}, 'turns': {'total': 46.8, 'judges': [{'judge': 1, 'baseline': 17.1, 'deduction': -1.0}, {'judge': 2, 'baseline': 16.5, 'deduction': -1.3}, {'judge': 3, 'baseline': 16.4, 'deduction': -0.9}, {'judge': 4, 'baseline': 16.8, 'deduction': -1.1}, {'judge': 5, 'baseline': 16.6, 'deduction': -1.0}]}}"
68afe46190dbfd7b01bef10b,"{'event': 'FIS FREESTYLE SKI WORLD CUP 2025', 'level': 'Results Final 1', 'discipline': ""Women's Moguls"", 'venue': 'RUKA (FIN)', 'event_date': '30 NOV 2024', 'start_time': '15:45'}","{'fis_technical_delegate_name': 'AUBRUNNER Peter', 'fis_technical_delegate_country': 'AUT', 'head_judge_name': 'BUHLER John', 'head_judge_country': 'CAN', 'chief_of_competition_name': 'KANNINEN Timo', 'chief_of_competition_country': 'FIN', 'fis_race_director_name': 'RINALDI Andrea', 'fis_race_director_country': 'FIS', 'chief_of_course_name': 'LEHTIKALLIO Pekka', 'chief_of_course_country': 'FIN', 'reserve_judge_name': 'TÄCK Rasmus', 'reserve_judge_country': 'SWE', 'course_name': 'Battery Run', 'length': '210m', 'course_gate_width': '18.0m / 10.0m', 'gradient': '27°', 'pace_time': '23.33', 'judge_1_name': 'ORSATTI Alberto', 'judge_1_country': 'ITA', 'judge_2_name': 'TAKANO Midori', 'judge_2_country': 'JPN', 'judge_3_name': 'SEARCH Chuck', 'judge_3_country': 'USA', 'judge_4_name': 'RUBIN Gaspard', 'judge_4_country': 'FRA', 'judge_5_name': 'DE', 'judge_5_country': 'KLU', 'judge_6_name': 'ANTTILA Petri', 'judge_6_country': 'FIN', 'judge_7_name': 'FOMINYKH Yuliya', 'judge_7_country': 'ARM', 'Conditions on course': 'FOG', 'Snow Temperature': '-3°C/27°F', 'Air Temperature': '-8°C/18°F'}","{'rank': 13, 'name': 'MACUGA Alli', 'fis_code': '2534186', 'bib': 5, 'nsa_code': 'USA', 'year_birth': 2003}","{'time_seconds': 25.06, 'time_points': 13.62, 'run_score': 68.92, 'air': {'total': 12.8, 'jumps': [{'jump_number': 1, 'type': 'bp', 'degree_diff': 0.81, 'judge_scores': {'6': 7.4, '7': 7.3}}, {'jump_number': 2, 'type': '7op', 'degree_diff': 0.98, 'judge_scores': {'6': 7.2, '7': 6.8}}]}, 'turns': {'total': 42.5, 'judges': [{'judge': 1, 'baseline': 15.6, 'deduction': -1.3}, {'judge': 2, 'baseline': 15.5, 'deduction': -1.2}, {'judge': 3, 'baseline': 14.9, 'deduction': -1.6}, {'judge': 4, 'baseline': 14.9, 'deduction': -0.8}, {'judge': 5, 'baseline': 15.7, 'deduction': -1.0}]}}"
68afe46290dbfd7b01bef16a,"{'event': 'FIS FREESTYLE SKI WORLD CUP 2025', 'level': 'Results Qualification', 'discipline': ""Women's Moguls"", 'venue': 'BAKURIANI (GEO)', 'event_date': '20 DEC 2024', 'start_time': '10:35'}","{'fis_technical_delegate_name': 'KINNUNEN Jussi-Pekka', 'fis_technical_delegate_country': 'FIN', 'head_judge_name': 'BUHLER John', 'head_judge_country': 'CAN', 'chief_of_competition_name': 'KOPADZE Vato', 'chief_of_competition_country': 'GEO', 'fis_race_director_name': 'FEARING Stephen', 'fis_race_director_country': 'FIS', 'fis_race_director_1_name': 'RINALDI Andrea', 'fis_race_director_1_country': 'FIS', 'chief_of_course_name': 'DIOLI Giulio', 'chief_of_course_country': 'ITA', 'reserve_judge_name': 'ORSATTI Alberto', 'reserve_judge_country': 'ITA', 'course_name': 'Kokhta Moguls', 'length': '280m', 'course_gate_width': '22.0m / 11.0m', 'gradient': '28°', 'pace_time': '31.11', 'judge_1_name': 'KOHLY Marion', 'judge_1_country': 'FRA', 'judge_2_name': 'CLOT Monique', 'judge_2_country': 'SUI', 'judge_3_name': 'LEPPALUOTO Arttu', 'judge_3_country': 'FIN', 'judge_4_name': 'LADIC Dejan', 'judge_4_country': 'SLO', 'judge_5_name': 'KRIEGER Alexandra', 'judge_5_country': 'GER', 'judge_6_name': 'FOMINYKH Yuliya', 'judge_6_country': 'ARM', 'judge_7_name': 'CARPENTER Helena', 'judge_7_country': 'USA', 'Conditions on course': 'SUNNY', 'Snow Temperature': '-2°C/29°F', 'Air Temperature': '-3°C/27°F'}","{'rank': 7, 'name': 'KAUF Jaelin', 'fis_code': '2529064', 'bib': 5, 'nsa_code': 'USA', 'year_birth': 1996}","{'time_seconds': 29.63, 'time_points': 17.52, 'run_score': 71.0, 'air': {'total': 13.68, 'jumps': [{'jump_number': 1, 'type': '7op', 'degree_diff': 0.98, 'judge_scores': {'6': 6.5, '7': 6.5}}, {'jump_number': 2, 'type': 'bG', 'degree_diff': 0.92, 'judge_scores': {'6': 7.9, '7': 8.0}}]}, 'turns': {'total': 39.8, 'judges': [{'judge': 1, 'baseline': 16.1, 'deduction': -1.3}, {'judge': 2, 'baseline': 15.1, 'deduction': -2.5}, {'judge': 3, 'baseline': 15.0, 'deduction': -3.3}, {'judge': 4, 'baseline': 15.3, 'deduction': -1.7}, {'judge': 5, 'baseline': 15.3, 'deduction': -1.7}]}}"
68afe46290dbfd7b01bef177,"{'event': 'FIS FREESTYLE SKI WORLD CUP 2025', 'level': 'Results Qualification', 'discipline': ""Women's Moguls"", 'venue': 'BAKURIANI (GEO)', 'event_date': '20 DEC 2024', 'start_time': '10:35'}","{'fis_technical_delegate_name': 'KINNUNEN Jussi-Pekka', 'fis_technical_delegate_country': 'FIN', 'head_judge_name': 'BUHLER John', 'head_judge_country': 'CAN', 'chief_of_competition_name': 'KOPADZE Vato', 'chief_of_competition_country': 'GEO', 'fis_race_director_name': 'FEARING Stephen', 'fis_race_director_country': 'FIS', 'fis_race_director_1_name': 'RINALDI Andrea', 'fis_race_director_1_country': 'FIS', 'chief_of_course_name': 'DIOLI Giulio', 'chief_of_course_country': 'ITA', 'reserve_judge_name': 'ORSATTI Alberto', 'reserve_judge_country': 'ITA', 'course_name': 'Kokhta Moguls', 'length': '280m', 'course_gate_width': '22.0m / 11.0m', 'gradient': '28°', 'pace_time': '31.11', 'judge_1_name': 'KOHLY Marion', 'judge_1_country': 'FRA', 'judge_2_name': 'CLOT Monique', 'judge_2_country': 'SUI', 'judge_3_name': 'LEPPALUOTO Arttu', 'judge_3_country': 'FIN', 'judge_4_name': 'LADIC Dejan', 'judge_4_country': 'SLO', 'judge_5_name': 'KRIEGER Alexandra', 'judge_5_country': 'GER', 'judge_6_name': 'FOMINYKH Yuliya', 'judge_6_country': 'ARM', 'judge_7_name': 'CARPENTER Helena', 'judge_7_country': 'USA', 'Conditions on course': 'SUNNY', 'Snow Temperature': '-2°C/29°F', 'Air Temperature': '-3°C/27°F'}","{'rank': 20, 'name': 'GUSTAFSON Moa', 'fis_code': '2535767', 'bib': 25, 'nsa_code': 'SWE', 'year_birth': 2003}","{'time_seconds': 32.13, 'time_points': 14.95, 'run_score': 53.79, 'air': {'total': 8.34, 'jumps': [{'jump_number': 1, 'type': 'bG', 'degree_diff': 0.92, 'judge_scores': {'6': 4.6, '7': 3.6}}, {'jump_number': 2, 'type': 'bp', 'degree_diff': 0.81, 'judge_scores': {'6': 5.8, '7': 5.5}}]}, 'turns': {'total': 30.5, 'judges': [{'judge': 1, 'baseline': 13.1, 'deduction': -4.0}, {'judge': 2, 'baseline': 13.5, 'deduction': -3.1}, {'judge': 3, 'baseline': 14.5, 'deduction': -4.5}, {'judge': 4, 'baseline': 12.5, 'deduction': -3.5}, {'judge': 5, 'baseline': 14.5, 'deduction': -2.0}]}}"
68afe46290dbfd7b01bef17a,"{'event': 'FIS FREESTYLE SKI WORLD CUP 2025', 'level': 'Results Qualification', 'discipline': ""Women's Moguls"", 'venue': 'BAKURIANI (GEO)', 'event_date': '20 DEC 2024', 'start_time': '10:35'}","{'fis_technical_delegate_name': 'KINNUNEN Jussi-Pekka', 'fis_technical_delegate_country': 'FIN', 'head_judge_name': 'BUHLER John', 'head_judge_country': 'CAN', 'chief_of_competition_name': 'KOPADZE Vato', 'chief_of_competition_country': 'GEO', 'fis_race_director_name': 'FEARING Stephen', 'fis_race_director_country': 'FIS', 'fis_race_director_1_name': 'RINALDI Andrea', 'fis_race_director_1_country': 'FIS', 'chief_of_course_name': 'DIOLI Giulio', 'chief_of_course_country': 'ITA', 'reserve_judge_name': 'ORSATTI Alberto', 'reserve_judge_country': 'ITA', 'course_name': 'Kokhta Moguls', 'length': '280m', 'course_gate_width': '22.0m / 11.0m', 'gradient': '28°', 'pace_time': '31.11', 'judge_1_name': 'KOHLY Marion', 'judge_1_country': 'FRA', 'judge_2_name': 'CLOT Monique', 'judge_2_country': 'SUI', 'judge_3_name': 'LEPPALUOTO Arttu', 'judge_3_country': 'FIN', 'judge_4_name': 'LADIC Dejan', 'judge_4_country': 'SLO', 'judge_5_name': 'KRIEGER Alexandra', 'judge_5_country': 'GER', 'judge_6_name': 'FOMINYKH Yuliya', 'judge_6_country': 'ARM', 'judge_7_name': 'CARPENTER Helena', 'judge_7_country': 'USA', 'Conditions on course': 'SUNNY', 'Snow Temperature': '-2°C/29°F', 'Air Temperature': '-3°C/27°F'}","{'rank': 23, 'name': 'YUN Shin-Ee', 'fis_code': '2537929', 'bib': 33, 'nsa_code': 'KOR', 'year_birth': 2007}","{'time_seconds': 34.79, 'time_points': 12.21, 'run_score': 52.7, 'air': {'total': 9.59, 'jumps': [{'jump_number': 1, 'type': 'bG', 'degree_diff': 0.92, 'judge_scores': {'6': 5.1, '7': 5.2}}, {'jump_number': 2, 'type': 'bp', 'degree_diff': 0.81, 'judge_scores': {'6': 5.9, '7': 6.1}}]}, 'turns': {'total': 30.9, 'judges': [{'judge': 1, 'baseline': 13.1, 'deduction': -3.3}, {'judge': 2, 'baseline': 13.5, 'deduction': -1.8}, {'judge': 3, 'baseline': 12.6, 'deduction': -4.0}, {'judge': 4, 'baseline': 13.5, 'deduction': -3.4}, {'judge': 5, 'baseline': 14.8, 'deduction': -2.5}]}}"
