event,event_date,venue,discipline,athlete,fis_code,podium_rank,metric,Qualification,Final 1,Deciding Final
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_2_judge_6_score,8.1,8.2,7.4
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_2_judge_7_score,8.1,8.1,7.5
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,GRAVENFORS Filip,2534858,2,run_score,70.01,73.72,75.85
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,GRAVENFORS Filip,2534858,2,air_total,12.65,13.61,14.04
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,GRAVENFORS Filip,2534858,2,turns_total,42.8,44.6,46.7
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,GRAVENFORS Filip,2534858,2,time_points,14.56,15.51,15.11
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,GRAVENFORS Filip,2534858,2,jump_1_degree_diff,1.05,0.88,0.88
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,GRAVENFORS Filip,2534858,2,jump_2_degree_diff,0.88,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,GRAVENFORS Filip,2534858,2,jump_1_judge_6_score,6.7,6.8,8.5
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,GRAVENFORS Filip,2534858,2,jump_1_judge_7_score,6.6,7.1,8.5
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,GRAVENFORS Filip,2534858,2,jump_2_judge_6_score,6.3,7.1,6.2
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,GRAVENFORS Filip,2534858,2,jump_2_judge_7_score,6.6,7.2,6.3
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,3,run_score,81.7,79.44,75.21
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,3,air_total,15.17,16.83,13.78
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,3,turns_total,50.9,47.6,46.3
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,3,time_points,15.63,15.01,15.13
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,3,jump_1_degree_diff,0.88,0.88,0.88
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,3,jump_2_degree_diff,0.88,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,3,jump_1_judge_6_score,9.0,9.3,8.5
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,3,jump_1_judge_7_score,9.2,9.4,8.5
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,3,jump_2_judge_6_score,8.1,8.3,6.0
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,3,jump_2_judge_7_score,8.2,8.1,6.0
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,ANTHONY Jakara,2530720,1,run_score,77.15,75.48,79.08
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,ANTHONY Jakara,2530720,1,air_total,15.28,14.45,16.05
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,ANTHONY Jakara,2530720,1,turns_total,46.1,44.5,46.5
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,ANTHONY Jakara,2530720,1,time_points,15.77,16.53,16.53
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,ANTHONY Jakara,2530720,1,jump_1_degree_diff,1.11,1.11,1.11
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,ANTHONY Jakara,2530720,1,jump_2_degree_diff,0.81,0.81,0.81
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,ANTHONY Jakara,2530720,1,jump_1_judge_6_score,7.5,7.0,8.0
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,ANTHONY Jakara,2530720,1,jump_1_judge_7_score,7.8,7.3,8.1
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,ANTHONY Jakara,2530720,1,jump_2_judge_6_score,8.5,8.1,8.9
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,ANTHONY Jakara,2530720,1,jump_2_judge_7_score,8.3,8.0,8.7
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,YANAGIMOTO Rino,2532040,2,run_score,71.17,74.19,77.1
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,YANAGIMOTO Rino,2532040,2,air_total,14.11,14.66,16.96
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,YANAGIMOTO Rino,2532040,2,turns_total,43.0,44.1,44.5
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,YANAGIMOTO Rino,2532040,2,time_points,14.06,15.43,15.64
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,YANAGIMOTO Rino,2532040,2,jump_1_degree_diff,0.81,1.11,1.11
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,YANAGIMOTO Rino,2532040,2,jump_2_degree_diff,0.98,0.98,0.98
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,YANAGIMOTO Rino,2532040,2,jump_1_judge_6_score,8.4,7.8,8.5
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,YANAGIMOTO Rino,2532040,2,jump_1_judge_7_score,8.2,7.7,8.4
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,YANAGIMOTO Rino,2532040,2,jump_2_judge_6_score,7.5,6.1,7.7
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,YANAGIMOTO Rino,2532040,2,jump_2_judge_7_score,7.6,6.3,7.8
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,SOAR Hannah,2531373,3,run_score,65.4,70.16,71.18
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,SOAR Hannah,2531373,3,air_total,10.61,12.69,12.92
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,SOAR Hannah,2531373,3,turns_total,41.8,42.4,43.3
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,SOAR Hannah,2531373,3,time_points,12.99,15.07,14.96
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,SOAR Hannah,2531373,3,jump_1_degree_diff,0.81,0.81,0.81
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,SOAR Hannah,2531373,3,jump_2_degree_diff,0.92,0.92,0.92
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,SOAR Hannah,2531373,3,jump_1_judge_6_score,6.7,6.9,7.4
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,SOAR Hannah,2531373,3,jump_1_judge_7_score,6.7,7.2,7.6
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,SOAR Hannah,2531373,3,jump_2_judge_6_score,5.6,7.6,7.5
FIS FREESTYLE SKI WORLD CUP 2024,2023-12-22,BAKURIANI (GEO),Women's Moguls,SOAR Hannah,2531373,3,jump_2_judge_7_score,5.7,7.6,7.4
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,WALLBERG Walter,2532001,1,run_score,73.98,83.67,84.92
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,WALLBERG Walter,2532001,1,air_total,10.17,15.84,15.29
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,WALLBERG Walter,2532001,1,turns_total,46.0,49.6,51.4
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,WALLBERG Walter,2532001,1,time_points,17.81,18.23,18.23
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,WALLBERG Walter,2532001,1,jump_1_degree_diff,0.88,0.88,0.88
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,WALLBERG Walter,2532001,1,jump_2_degree_diff,1.01,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,WALLBERG Walter,2532001,1,jump_1_judge_6_score,5.4,8.3,8.2
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,WALLBERG Walter,2532001,1,jump_1_judge_7_score,5.0,8.5,8.2
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,WALLBERG Walter,2532001,1,jump_2_judge_6_score,5.6,8.1,7.7
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,WALLBERG Walter,2532001,1,jump_2_judge_7_score,5.5,8.0,7.7
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,VAILLANCOURT Elliot,2532513,2,run_score,71.2,82.13,82.37
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,VAILLANCOURT Elliot,2532513,2,air_total,13.93,17.14,15.57
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,VAILLANCOURT Elliot,2532513,2,turns_total,40.3,47.9,49.1
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,VAILLANCOURT Elliot,2532513,2,time_points,16.97,17.09,17.7
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,VAILLANCOURT Elliot,2532513,2,jump_1_degree_diff,1.05,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,VAILLANCOURT Elliot,2532513,2,jump_2_degree_diff,1.01,1.01,1.01
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,VAILLANCOURT Elliot,2532513,2,jump_1_judge_6_score,6.2,8.2,8.2
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,VAILLANCOURT Elliot,2532513,2,jump_1_judge_7_score,6.5,8.2,8.1
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,VAILLANCOURT Elliot,2532513,2,jump_2_judge_6_score,7.4,8.4,7.0
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,VAILLANCOURT Elliot,2532513,2,jump_2_judge_7_score,7.0,8.5,6.9
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,GRAVENFORS Filip,2534858,3,run_score,75.95,80.65,77.7
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,GRAVENFORS Filip,2534858,3,air_total,12.93,15.86,12.54
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,GRAVENFORS Filip,2534858,3,turns_total,46.3,47.4,47.1
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,GRAVENFORS Filip,2534858,3,time_points,16.72,17.39,18.06
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,GRAVENFORS Filip,2534858,3,jump_1_degree_diff,0.88,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,GRAVENFORS Filip,2534858,3,jump_2_degree_diff,0.88,0.88,1.01
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,GRAVENFORS Filip,2534858,3,jump_1_judge_6_score,6.5,8.2,8.4
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,GRAVENFORS Filip,2534858,3,jump_1_judge_7_score,6.8,8.2,8.2
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,GRAVENFORS Filip,2534858,3,jump_2_judge_6_score,8.0,8.4,3.8
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Men's Moguls,GRAVENFORS Filip,2534858,3,jump_2_judge_7_score,8.1,8.1,3.8
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,ANTHONY Jakara,2530720,1,run_score,81.48,81.18,82.01
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,ANTHONY Jakara,2530720,1,air_total,15.63,15.81,16.51
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,ANTHONY Jakara,2530720,1,turns_total,47.4,47.4,47.8
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,ANTHONY Jakara,2530720,1,time_points,18.45,17.97,17.7
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,ANTHONY Jakara,2530720,1,jump_1_degree_diff,1.11,1.11,1.11
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,ANTHONY Jakara,2530720,1,jump_2_degree_diff,0.92,0.92,0.92
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,ANTHONY Jakara,2530720,1,jump_1_judge_6_score,7.8,7.2,7.8
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,ANTHONY Jakara,2530720,1,jump_1_judge_7_score,7.7,7.3,7.8
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,ANTHONY Jakara,2530720,1,jump_2_judge_6_score,7.5,8.4,8.4
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,ANTHONY Jakara,2530720,1,jump_2_judge_7_score,7.8,8.5,8.7
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,run_score,71.62,71.78,74.87
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,air_total,11.53,11.86,12.05
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,turns_total,42.5,41.1,44.0
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,time_points,17.59,18.82,18.82
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,jump_1_degree_diff,0.92,0.92,0.92
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,jump_2_degree_diff,0.81,0.98,0.98
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,jump_1_judge_6_score,7.3,8.0,5.7
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,jump_1_judge_7_score,7.5,8.1,5.5
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,jump_2_judge_6_score,5.8,4.4,7.2
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,KAUF Jaelin,2529064,2,jump_2_judge_7_score,5.9,4.7,6.9
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,TOMITAKA Hinako,2532031,3,run_score,69.83,73.77,74.19
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,TOMITAKA Hinako,2532031,3,air_total,12.0,12.61,12.2
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,TOMITAKA Hinako,2532031,3,turns_total,42.0,44.9,45.3
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,TOMITAKA Hinako,2532031,3,time_points,15.83,16.26,16.69
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,TOMITAKA Hinako,2532031,3,jump_1_degree_diff,0.92,0.92,0.92
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,TOMITAKA Hinako,2532031,3,jump_2_degree_diff,0.81,0.98,0.98
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,TOMITAKA Hinako,2532031,3,jump_1_judge_6_score,6.1,6.1,7.2
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,TOMITAKA Hinako,2532031,3,jump_1_judge_7_score,6.2,6.1,7.1
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,TOMITAKA Hinako,2532031,3,jump_2_judge_6_score,7.8,7.1,5.7
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-19,VAL ST. COME (CAN),Women's Moguls,TOMITAKA Hinako,2532031,3,jump_2_judge_7_score,7.9,7.2,5.8
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,run_score,79.71,83.0,85.84
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,air_total,14.33,16.77,18.26
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,turns_total,48.1,49.2,50.3
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,time_points,17.28,17.03,17.28
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_1_degree_diff,0.88,0.88,1.05
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_2_degree_diff,0.88,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_1_judge_6_score,8.3,9.5,9.0
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_1_judge_7_score,8.1,9.3,9.1
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_2_judge_6_score,8.2,8.2,8.3
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_2_judge_7_score,8.0,8.0,8.4
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,WOODS Cooper,2532161,2,run_score,78.04,77.63,81.04
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,WOODS Cooper,2532161,2,air_total,15.44,15.29,15.78
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,WOODS Cooper,2532161,2,turns_total,48.1,46.0,47.6
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,WOODS Cooper,2532161,2,time_points,14.5,16.34,17.66
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,WOODS Cooper,2532161,2,jump_1_degree_diff,0.88,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,WOODS Cooper,2532161,2,jump_2_degree_diff,0.88,0.88,0.88
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,WOODS Cooper,2532161,2,jump_1_judge_6_score,9.0,7.9,7.9
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,WOODS Cooper,2532161,2,jump_1_judge_7_score,9.7,8.5,8.1
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,WOODS Cooper,2532161,2,jump_2_judge_6_score,8.0,7.8,8.7
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,WOODS Cooper,2532161,2,jump_2_judge_7_score,8.4,7.4,8.1
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,KINGSBURY Mikael,2484937,3,run_score,79.51,84.19,80.07
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,KINGSBURY Mikael,2484937,3,air_total,15.44,18.26,18.0
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,KINGSBURY Mikael,2484937,3,turns_total,48.5,49.1,45.0
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,KINGSBURY Mikael,2484937,3,time_points,15.57,16.83,17.07
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,KINGSBURY Mikael,2484937,3,jump_1_degree_diff,0.88,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,KINGSBURY Mikael,2484937,3,jump_2_degree_diff,0.88,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,KINGSBURY Mikael,2484937,3,jump_1_judge_6_score,9.5,9.3,8.2
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,KINGSBURY Mikael,2484937,3,jump_1_judge_7_score,9.4,9.2,8.3
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,KINGSBURY Mikael,2484937,3,jump_2_judge_6_score,8.2,8.3,9.2
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Men's Moguls,KINGSBURY Mikael,2484937,3,jump_2_judge_7_score,8.0,8.0,8.6
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,ANTHONY Jakara,2530720,1,run_score,71.87,81.4,81.22
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,ANTHONY Jakara,2530720,1,air_total,15.05,16.44,15.6
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,ANTHONY Jakara,2530720,1,turns_total,40.9,47.0,47.6
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,ANTHONY Jakara,2530720,1,time_points,15.92,17.96,18.02
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,ANTHONY Jakara,2530720,1,jump_1_degree_diff,1.11,1.11,1.11
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,ANTHONY Jakara,2530720,1,jump_2_degree_diff,0.81,0.81,0.81
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,ANTHONY Jakara,2530720,1,jump_1_judge_6_score,8.1,8.5,8.3
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,ANTHONY Jakara,2530720,1,jump_1_judge_7_score,7.8,8.3,7.8
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,ANTHONY Jakara,2530720,1,jump_2_judge_6_score,7.8,9.0,8.6
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,ANTHONY Jakara,2530720,1,jump_2_judge_7_score,7.6,8.6,7.9
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,run_score,68.81,72.32,71.71
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,air_total,11.24,12.46,12.04
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,turns_total,41.1,40.7,40.6
FIS FREESTYLE SKI WORLD CUP 2024,2024-01-26,WATERVILLE (USA),Women's Moguls,KAUF Jaelin,2529064,2,time_points,16.47,19.16,19.07
